,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
130,The Chiong Sisters: The Most Insane Miscarriage of Justice,2022-05-24,175807,9133,1229,"Go to https://curiositystream.thld.co/criminalist_0522 and use code CRIMINALIST to save 25% off today, that’s only $14.99 a year. Thanks to Curiosity Stream for sponsoring today’s video. 

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Curiosity Stream.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
131,Operation Florida: The Insanely Corrupt Police That Were Running the Drug Trade,2022-05-20,220253,9601,1469,"Thanks to https://surfshark.deals/criminalist and https://ridge.com/criminalist for sponsoring this video.

Use Code “CRIMINALIST” for 15% off your order Get Surfshark VPN at https://Surfshark.deals/criminalist - Enter promo code CRIMINALIST for 83% off and 3 extra months for free! 

You can check out Ridge Wallet here: https://ridge.com/criminalist


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Surfshark VPN and Ridge Wallet.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
132,What Happened to Rebecca Reusch: Dead or Alive?,2022-05-13,153695,7724,910,"Use code CRIMINALIST16 for up to 16 FREE MEALS + 3 Surprise Gifts across 6 HelloFresh boxes plus free shipping at  https://bit.ly/3zShh4D !

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by HelloFresh. 

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
133,The 3X Murderer: The Case That Was Never Solved...,2022-05-10,166867,8477,643,"Like Simon? Want more podcasts? Check out Simon's SECOND podcast, Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
134,The YouTube Killer: The Strange Case of Andrew Blaze,2022-05-06,289636,14128,2705,"In the early hours of the 8th of June, 2017, Randy Stair, aka. YouTube creator Andrew Blaze, shot and killed 3 of his co-workers before turning his gun on himself. For months, Stair had discussed his plans openly on his various YouTube channels, and yet no one stopped him. This is the tragic story about how he'd cried out for help for years, and received only silence in return.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
135,The S-Bahn Murderer: The Serial Killer in Nazi Germany,2022-05-03,298109,12885,990,"Go to: https://curiositystream.thld.co/criminalist_0422 and use the code CRIMINALIST to save 25% off today, that's only $14.99 a year. Thanks to Curiosity Stream for sponsoring today's video!


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Curiosity Stream.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
136,Mary Ann Cotton: The Horrifying Case of the Victorian Child Killer,2022-05-01,167126,9295,787,"Thanks to Warby Parker for sponsoring this video! Visit https://warbyparker.com/criminalist to try on 5 pairs of glasses at home for FREE! Home Try-Ons are only offered in the US.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Warby Parker.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",May,The Casual Criminalist
137,Anita Mui: The Celebrity Who Started a Deadly Gang War,2022-04-29,153864,8866,729,"This video is sponsored by https://surfshark.deals/criminalist and https://thld.co/sheath_criminalist_0422. Get Surfshark VPN at https://Surfshark.deals/criminalist - Enter promo code CRIMINALIST for 83% off and 3 extra months for free! Go to https://thld.co/sheath_criminalist_0422 and use code criminalist at checkout to get 20% off your order! Thanks to SHEATH for sponsoring today’s video.

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Surfshark and Sheath.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
138,Dennis Rader: The BTK Killer,2022-04-22,263265,11901,1219,"This video is #sponsored by http://vessi.com/criminalist and https://skl.sh/thecasualcriminalist04221. Click the link http://vessi.com/criminalist and use my Criminalist for  $25 off each pair of adult Vessi shoes! Also, the first 1,000 people to use the link or my code thecasualcriminalist get a 1 month free trial of Skillshare: https://skl.sh/thecasualcriminalist04221 

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
139,The Beast of Senec: The End of Hope,2022-04-15,167267,9048,711,"In February of 1951, the Balley family packed up their lives hoping to escape the communist Czechoslovak Republic. Unfortunately, they placed all their trust in the wrong person...


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
140,Derrick Bird: One of the Worst Mass Shootings in British History,2022-04-12,183008,8674,1090,"Use code CRIMINALIST16 for up to 16 FREE MEALS + 3 Surprise Gifts across 6 HelloFresh boxes plus free shipping at  https://bit.ly/3zShh4D !

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Hello Fresh.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
141,Cheung Tze Keung: The Billionaire Kidnapper,2022-04-08,163418,7051,560,"To get a 1 year supply of Vitamin D + 5 individual travel packs FREE with your first purchase, go to https://athleticgreens.com/tcc AG1 is a comprehensive, nutrition drink engineered to fill the nutritional gaps in your diet and support your body's nutritional needs across four pillars of health: Gut health, Immune support, Energy and Recovery! It's packed with 75 vitamins and minerals and whole food-sourced ingredients, combining the perfect amount of micronutrients, absorption and taste to jumpstart your daily routine. AG1 is available in the US, Canada, UK and Europe.


Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Athletic Greens.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
142,The Strange Disappearance of Maura Murray: An Unsolved Mystery,2022-04-05,246497,10114,1510,"Join me in Crossout for FREE on PC, PS®4 and Xbox One: https://xo.link/xocasualcriminalist Follow my link to get the game as well as an exclusive bonus. See you in game!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Crossout.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
143,John Edward Robinson: The Internet's First Serial Killer,2022-04-01,366744,13957,1841,"Click the link: http://vessi.com/criminalist and use my Criminalist for  $25 off each pair of adult Vessi shoes!

Simon's Social Media:
Twitter: https://twitter.com/SimonWhistler
Instagram: https://www.instagram.com/simonwhistler/

This video is #sponsored by Vessi.

Love content? Check out Simon's other YouTube Channels:

Biographics: https://www.youtube.com/channel/UClnDI2sdehVm1zm_LmUHsjQ
Geographics: https://www.youtube.com/channel/UCHKRfxkMTqiiv4pF99qGKIw
Warographics: https://www.youtube.com/channel/UC9h8BDcXwkhZtnqoQJ7PggA
MegaProjects: https://www.youtube.com/channel/UC0woBco6Dgcxt0h8SwyyOmw
SideProjects: https://www.youtube.com/channel/UC3Wn3dABlgESm8Bzn8Vamgg
Into The Shadows: https://www.youtube.com/c/IntotheShadows
TopTenz: https://www.youtube.com/user/toptenznet
Today I Found Out: https://www.youtube.com/user/TodayIFoundOut
Highlight History: https://www.youtube.com/channel/UCnb-VTwBHEV3gtiB9di9DZQ
Business Blaze: https://www.youtube.com/channel/UCYY5GWf7MHFJ6DZeHreoXgw
Decoding the Unknown: https://www.youtube.com/channel/UCZdWrz8pF6B5Y_c6Zi6pmdQ",Apr,The Casual Criminalist
